status,protocol_id,cell,concurrency,repetition,warmup_operations,measured_operations,reads,updates,warmup_seconds,measured_seconds,throughput_ops_s,latency_p50_ms,latency_p95_ms,latency_p99_ms,read_p50_ms,read_p95_ms,read_p99_ms,update_p50_ms,update_p95_ms,update_p99_ms,fresh_hit_at_10,error_rate,graph_projection_pass,relation_candidate_pass,source_sha256
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-native,1,1,500,5000,4750,250,7.685190099989995,78.00469209998846,64.09870823656183,13.11045,48.544620000000194,77.55637800000001,13.0079,15.34064,17.26567000000003,72.23304999999999,86.46143,94.122171,0.764,0.0,250,250,68842515de335894e8584a5e1cefee44b981b0e4ce109da188d1859d01ebf09b
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-native,1,2,500,5000,4750,250,7.820851299999049,77.38705360001768,64.61029031862324,13.0067,48.16060000000004,78.343191,12.90935,15.09402,16.721496000000005,72.24955,87.31492499999997,98.809488,0.772,0.0,250,250,ad6e9530314dbc247dcbe96a9b239f0992df2e2d2f05495a1b7b80867d41c32e
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-native,8,0,500,5000,4750,250,14.727251900010742,151.66106320000836,32.96825100985923,246.8415,325.63527500000004,405.56565200000045,245.0385,302.789775,326.54949200000004,374.1652,438.96288499999997,474.3298999999999,0.7,0.0,250,250,cd8a4bf187f17443651194675721e87c31142b58ff884931c9aced94bbb64412
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-native,8,1,500,5000,4750,250,15.048727099987445,155.83691969999927,32.084823093432995,253.56225,337.32984000000005,428.77901400000013,252.0713,310.69415,345.87794600000007,382.11760000000004,467.47538000000003,484.29509699999994,0.764,0.0,250,250,b6e889361d2614bc589e3de370e26518fd10816b362c6a80fa6a7b6f78b42b5e
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-native,8,2,500,5000,4750,250,15.139014700020198,153.76306709999335,32.517561559489835,251.29055,330.64891,409.355741,249.61975,304.430175,334.1047360000004,371.34975,443.19152499999996,465.071288,0.772,0.0,250,250,269a9dda5a7cff0876ecbca5c965acc33a9bca5db03d2b773f29f2624078c60e
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-native,16,0,500,5000,4750,250,15.222075400000904,158.5078918999934,31.544170703844987,522.7046499999999,650.601975,794.6858920000002,519.60415,619.919075,656.619583,721.91875,843.637665,876.1440879999999,0.7,0.0,250,250,b7313cd430c7623cb5977ad900a809b06d5004a87abb38f90c7d44d422736f7b
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-native,16,1,500,5000,4750,250,15.392116399976658,155.79100879997713,32.0942783445198,515.47825,639.6622900000001,781.2915620000006,512.49225,610.761665,648.7271790000001,714.0576,835.1696049999999,900.1889769999999,0.764,0.0,250,250,7f213ea9b33ea41c5c5131a5e6cb1016e1cbd46d239d82e3c821a0c7cb4420f6
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-native,16,2,500,5000,4750,250,15.15380830000504,181.74012090000906,27.51181178508697,559.4287999999999,883.1087000000001,1155.7908670000002,553.9382499999999,833.54773,1119.623348,814.62955,1114.003375,1413.9384549999968,0.772,0.0,250,250,b18f165eb6fed6f96e11ce22b6120b2b4d8031bad9b1b69be943e5103f87ca32
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-native,32,0,500,5000,4750,250,21.17634000000544,181.16815830001724,27.598668810884103,1189.30765,1557.536425,1839.6465470000014,1179.30775,1432.0575150000002,1594.6357510000005,1685.26875,2021.72076,2221.4415439999993,0.7,0.0,250,250,86d310c60baa37caf2d59f15b19842ba4ba2ce7c3f812bae493d31516169cc11
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-native,32,1,500,5000,4750,250,16.614023899979657,173.41546799999196,28.83249145918305,1146.1410500000002,1416.0772550000002,1776.9427960000005,1138.9003,1342.92725,1449.9649500000003,1660.1993,1889.0834849999999,2003.9481449999994,0.764,0.0,250,250,43924e194ef9ceda3049c4a5d83441eafa174804cd738a5476160a80b29ed8b5
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-native,32,2,500,5000,4750,250,17.313368200004334,171.86418149998644,29.092740304357104,1142.6407,1392.6108050000003,1735.362541000001,1134.46975,1318.6803149999998,1407.1425490000004,1631.1739499999999,1827.686035,1899.491396,0.772,0.0,250,250,72b1d9530a590d3e36279d39774cee4f33f99decc60715b9dc155616ed658c1a
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-native,64,0,500,5000,4750,250,17.177932499995222,178.00949389999732,28.088389503589703,2374.94805,2858.4839150000003,3497.558592000002,2362.4856,2725.035765,2886.977127000001,3260.94575,3724.30757,3876.653253,0.7,0.0,250,250,95ea38584d0d2ed1471fd7ea91ae336516bd777fc92f220910e15dde2e0d86a5
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-native,64,1,500,5000,4750,250,17.458047000021907,178.20805330001167,28.057093422049476,2375.6892500000004,3006.1503800000005,3532.697496000001,2363.9013,2722.607345,3320.1817370000012,3257.18015,3681.443465,4216.046646999999,0.764,0.0,250,250,f6573dcc3e9999955d0af98d4d34e03361cbdbb45ababff049cf20bb645b135a
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-native,64,2,500,5000,4750,250,16.99967569997534,177.2008438000048,28.216569925836122,2366.7806,2809.343375,3496.203723000001,2352.5249999999996,2705.988075,2819.5434560000003,3258.5725,3664.99075,3783.765743,0.772,0.0,250,250,2a9986007f642156d0a9e19b7cd678863400b3b41e76d40049cdebade2dbac35
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-materialized,1,0,500,5000,4750,250,8.387005900003714,82.27067759999773,60.774994759495435,13.50965,48.130085,77.72269900000003,13.4129,18.947355000000005,26.43664600000001,71.42105000000001,87.12098499999999,102.06131999999995,0.7,0.0,250,250,c7bb5759529e81a74af51f44aba0eda966a9251aef95ad9b5674f420f23ad156
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-materialized,1,1,500,5000,4750,250,8.10340009999345,81.15876749999006,61.60763838608826,13.3544,46.87662000000015,76.951625,13.26785,18.43024,26.888854000000013,70.7407,88.76246499999999,104.39300699999998,0.764,0.0,250,250,4c89636a17254b0c21234a53a853300f7459f208b3bc055a7798f72116870016
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-materialized,1,2,500,5000,4750,250,8.182704299979378,80.85579910001252,61.83848351823692,13.3875,47.33823000000013,76.62057000000006,13.29175,17.928035,24.746398000000006,69.6515,85.43485499999998,99.3882739999999,0.772,0.0,250,250,6ae7b336e43a1a4e73dd64cc364517a9ba79d88796b48dbdf806332ee13231f8
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-materialized,8,0,500,5000,4750,250,15.47963349998463,164.82899699997506,30.334468394543205,265.14555,371.16981000000004,464.3205350000001,262.9762,337.9853750000001,374.5752820000001,427.50125,511.632595,556.212172,0.7,0.0,250,250,9fbb4b9a62ec18edfaf3a18de370167c44c4e61a9c303c719048ed2b4c473beb
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-materialized,8,1,500,5000,4750,250,15.87345529999584,165.1108466000005,30.2826864676738,266.05215,366.78533000000004,473.67620400000004,264.2293,335.40808499999997,373.418219,426.95984999999996,517.07567,598.823427,0.764,0.0,250,250,4a35cececbe35bdaa46bf161484601625b56ec6247ff1e3c7e827ad8023e84a6
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-materialized,8,2,500,5000,4750,250,16.270808000001125,166.25173689998337,30.074873762118873,268.627,372.04904500000026,468.30941100000007,266.2928,338.92661,378.0250780000001,428.15920000000006,516.91774,554.4860239999999,0.772,0.0,250,250,be5b9f3d58656d7554ab32baf310862e6a4257ec0f1ad550c9014fcfa15ab05c
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-materialized,16,0,500,5000,4750,250,16.79702540001017,172.80025540001225,28.93514241877472,561.12375,752.9603050000002,925.6765240000001,556.6357,690.10574,764.2968360000004,856.83685,988.2595200000001,1059.463172,0.7,0.0,250,250,0700205dd67713afe1e252cd25fc433e6cc5868bf819669f537f8aa535422584
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-materialized,16,1,500,5000,4750,250,16.641195100004552,169.65870410000207,29.470931223504135,556.80265,705.1848100000001,901.9113629999999,552.11865,667.04228,712.555518,831.8242,974.3337499999999,1033.580127,0.764,0.0,250,250,2fd060b91ad8bc90be8532cf89c110693188b90a50c27c654ed844e80409e2a9
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-materialized,16,2,500,5000,4750,250,16.913843300018925,170.40462200000184,29.34192712214077,559.0925,711.0338150000001,928.2082570000008,555.20535,668.7704600000001,715.9838970000003,846.5414000000001,984.687115,1036.338685,0.772,0.0,250,250,b5e3b23dc6cfa60040d419d27cbcfe67f17b880b2f811b49b880cc5a85d5e8f8
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-materialized,32,0,500,5000,4750,250,17.080546700017294,181.87101699999766,27.492011000301737,1192.83975,1538.1449750000002,1819.8939350000003,1186.182,1441.2453050000001,1553.9691570000005,1699.8592,1970.16807,2074.84233,0.7,0.0,250,250,0386290860eda5fca224d33d88ad52522fc72c7655d8972b293c24418668433f
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-materialized,32,1,500,5000,4750,250,19.629245100019034,177.4663464000041,28.17435587888952,1150.8296,1559.8369300000002,1959.4477020000013,1143.2431,1418.43049,1870.7726470000002,1676.6748,1958.120605,2289.0704639999994,0.764,0.0,250,250,ef25619377b339b135c6dd858a0618ea710d4a954656d72ef3616491d36ea5c2
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-materialized,32,2,500,5000,4750,250,16.37209200000507,168.78124700000626,29.624144203649678,1120.1282,1364.854575,1731.6134490000004,1111.94135,1296.805695,1376.4616850000002,1626.6239500000001,1834.0070899999998,1893.6658380000001,0.772,0.0,250,250,bdedcaebc7234cbe87ae63905c9277458a9d2bbef104272078f6cb8877fc12af
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-materialized,64,0,500,5000,4750,250,16.646337100013625,164.5996368000051,30.376737745024265,2191.1243,2653.283225,3174.956717000001,2179.4413,2552.7855950000003,2679.6817930000007,2900.40355,3513.5486849999998,3731.183345,0.7,0.0,250,250,b3302598a01db4781e2c08d4f758d7ea8f2b77f273d9bf91b8411fa2ed7b7d8c
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-materialized,64,1,500,5000,4750,250,15.923866199998884,163.62385469998117,30.557891507738546,2199.02145,2563.40472,3048.6250510000013,2188.50995,2498.559125,2594.949332,2838.55985,3195.30557,3328.3372439999994,0.764,0.0,250,250,99d4d30239b442854a3719e0269a487afe85f0738ce564027a26874a8b349fe2
PASS,graph-aware-logical-event-v2-100k-95r5u,neo4j-materialized,64,2,500,5000,4750,250,15.711720899998909,155.80346110000391,32.091713269390745,2107.32375,2446.16654,2882.315329000001,2095.25535,2360.50789,2469.9302350000003,2684.5432499999997,3039.668425,3126.892395,0.772,0.0,250,250,d843e108e77306946f14793b5eb63853ebc01ab44440504c8e00fdf77cb7074e
